cpu_usage,memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,network_bandwidth_usage,network_latency,disk_io,pod_lifetime_seconds,scaling_event,cpu_util,memory_util,resource_pressure_score
2.2137521980092427,1143.3279625891391,1.7112362019309657,2.135669828836696,3693.4377851061577,417.893472519144,809.0427830498934,31.21019715,577.2262929,108955,False,1.03656058233238,2.7359316070696242,1.5
2.9079710036721784,263.73921748005614,0.3250947825195808,1.3241253524706789,1099.5608825614577,4161.899796325977,502.1179657139199,134.7863927,692.6993005,188949,True,2.1961431386409718,0.06336991045519853,1.0841904673440375
1.2176774424304249,2690.4853213923143,0.8592374964088038,3.0636371301307217,1816.655269996776,4921.178462541102,445.6816270541008,65.66790165,760.6178417,68272,True,0.39746125054869585,0.5467156579109993,0.4577215491728005
1.42262354354861,5008.464353200352,1.3431176749865648,3.398157028026376,2418.8889169137683,1996.519362741711,450.2629146459796,23.33586103,809.50777,168469,True,0.4186454931805684,2.5085979350653047,1.3289303124029628
0.4454599505126571,2540.287211851606,1.2826487186616375,1.547931358243939,3178.6707102220985,7059.632218808227,362.5805547864004,40.9170058,225.1586655,154656,True,0.2877774006985756,0.35983279762421,0.3118880703474599
2.6738714285896865,5126.059033074683,1.831809670500297,1.1124107374607497,3226.738783006977,4631.715485269907,872.2341359991775,68.62681085,80.44584333,151239,False,2.403670636102068,1.1067301193845325,1.5
3.0362314882882058,2903.9481132770534,1.351249085238626,0.9493236525087152,2711.614499467354,3890.8583421607127,649.693344891141,102.6922809,347.1613148,169218,True,3.198306796589096,0.7463515392128234,1.5
2.113562315910169,6930.247405429167,1.645061822720942,3.5158808607968366,4047.211153512568,868.0915848826725,454.6261415205455,22.25975979,566.8173708,92938,True,0.6011471373589193,7.983313648159043,1.5
1.3358849088096094,1438.7564415951838,0.8438643093677183,1.1030398619197483,1782.9770397251234,2876.048005551002,525.9004592613371,11.72854332,913.8999407,50446,True,1.2110928569632642,0.5002546683219524,0.7759720850015158
2.576766328788912,2038.3656852926488,0.5003929566412124,1.8099795304336104,4083.399553162286,4040.449406742549,353.7689854558617,2.886477992,580.5088632,33603,True,1.4236431196149972,0.5044898424879697,0.8691034231281277
0.071349249437167,7402.241650443222,0.289364119808111,1.8089046455031712,1826.20754384689,5299.0672327355405,369.6859983937271,166.9686224,194.2047967,74700,True,0.03944332288117784,1.3968952126740735,0.7298569665788892
1.0840793379686913,4533.277370789282,1.2248285752534525,1.2563634371198786,4040.402416424981,6784.547356996902,606.4773423207607,87.23935988,538.3234178,46019,True,0.8628701242561928,0.6681768335577962,0.7326014250069899
3.3447944483275847,4064.529876786314,1.0405253008460638,1.1278853366376236,4036.921563540993,4756.007493635583,256.49813011622234,199.0112294,650.2761663,13929,False,2.9655421292706263,0.8546096450375228,1.5
2.844469607181696,5383.554613822024,0.2535433991276444,3.203345387209515,1108.3869165807985,4206.230488308875,520.3971579816634,74.25816057,252.4642535,199826,False,0.8879681630869642,1.279900050058026,1.012678810882319
1.3854569138732042,1850.9656778306328,1.7693590069068907,2.6975331529675546,4092.276316722856,1974.0839561780688,224.954506877936,98.23624364,634.5003315,34561,False,0.5136012503675123,0.9376327035637165,0.7021853530849353
1.910579736598081,6206.00130668297,1.020392777543167,1.1113553443101774,2681.63155832792,4361.978890318456,384.2853048851478,123.6168523,989.7784875,102912,True,1.7191423312420864,1.4227490460888355,1.4756745858980715
2.6537944636955517,4781.156113489766,1.1111541758929395,3.696443745584329,1477.965618815994,7398.02517906307,693.9871760887997,114.0410547,647.9283884,23380,False,0.7179315927461655,0.6462746472361973,0.6709272102436852
0.799464878217274,5504.072315180526,0.1768282283422456,1.8413938195111836,1430.4960906470671,6625.503392054611,981.646266935471,64.77362723,750.1444828,103135,True,0.4341626628609175,0.8307402454808701,0.6016010031070864
2.553110825433984,4430.088060823893,0.6235643122754181,0.6210466433988215,3077.2443353090766,1843.7075477110648,771.9568419275236,91.69613927,783.4627143,131917,True,4.11097417818304,2.402814949649127,1.5
2.378404803295417,1786.689327199073,1.5186338908825183,3.2641903813852364,3476.338222446727,3287.8955776143243,358.9895556855968,128.0709042,81.72361685,85712,True,0.7286352193865805,0.543414255252008,0.6364732975425227
2.329639787860428,4060.587133497317,0.7851224147951431,3.0050332748514834,3753.0211488586174,1719.8036903200789,487.9247197115511,19.26832826,341.3977807,4300,False,0.775245662705649,2.3610759495349787,1.420981233935779
1.2705183007154974,4365.90823264074,1.0176185625413257,2.024660500155864,2131.369225560311,5751.615408505039,109.35507827235702,159.1510338,615.3846988,150581,False,0.6275213415268128,0.7590751331227225,0.7035632937377712
0.2185047621532994,6338.078319910993,0.7884298404860498,2.7012677548996376,3834.0745126585703,5041.822166875016,227.83641506606355,185.7380931,730.9333259,26111,False,0.08088967888032958,1.2571007284420568,0.6949873278276685
2.6299526752372824,7388.996197112918,0.5603749799166297,0.6019071594432184,3269.21327527358,5244.368919738695,191.02019884443388,36.15274815,987.4157775,182262,True,4.3693587368379605,1.4089390561166206,1.5
3.3065704223937096,6619.768877492592,0.5582699163927117,1.803015480809854,1048.610362282053,1607.571281023446,993.67256707977,67.84915422,24.89602813,135261,False,1.8339102596047876,4.117869578486314,1.5
3.3085271706544788,1685.0995234222555,1.1677789636462432,0.934827513664225,3869.079799711805,1872.8558446680352,394.0481894600675,176.9282877,709.4080122,85123,False,3.5391808468551345,0.8997486524763425,1.5
1.6013047452440796,7936.989852651679,0.604391630785112,3.499797673723194,393.1161621252589,1030.6936197202735,699.9392394529029,198.814818,520.8536874,176219,False,0.45754196013239873,7.700629646960576,1.5
0.2872783239435614,3847.208320834208,1.4441267165204028,1.159730254869851,3403.01259747843,1183.146780445676,426.5970431683113,155.965227,735.9976821,67448,True,0.24771111646534075,3.2516745860841874,1.5
3.541835333523249,3436.698283332078,1.8762791739081768,2.103035705221932,3971.1437863004376,990.1040618909574,780.4650020479907,154.9226907,464.1127149,194276,True,1.6841528846019267,3.47104755160526,1.5
2.567612433908091,2077.382498615427,0.8322042301692444,3.8515056279480793,3434.587449370268,293.75871385026767,608.2915596956487,45.50705422,326.2636403,141727,False,0.6666514384984992,7.071730619717251,1.5
0.615534792827868,7123.5981489135465,0.6233477619639461,3.265005607608769,3787.77015781684,929.9364445353796,47.4782480340652,90.55107239,829.4667966,170445,True,0.1885248230105955,7.660306446869469,1.5
0.2650432406324632,2433.546848703233,0.4202964212262342,0.7642831051543925,2740.276452289774,3260.865587906467,319.87504798928734,98.96394629,287.0014106,31381,False,0.3467862786168005,0.746288610294828,0.5413777136876752
1.625868742715828,3941.1223503654937,1.3039783580991104,0.8181800155244182,3670.042289601699,6730.566729718588,686.4770788183723,191.1191554,682.1437062,114506,False,1.9871748572334171,0.5855557946373292,1.253311623715938
2.083553884750056,4138.163078652582,1.4516364874817107,3.084505898564321,1409.7681256999974,1788.0328065009437,360.4062400424266,60.49001717,451.4370927,137302,True,0.6754901036920498,2.314366415030334,1.3756878015793044
1.2738329702017084,6035.167580320429,0.1433203576886023,0.6323177569194116,1272.7419310581863,1763.0034641203813,17.889868742174354,97.31401719,782.2889759,139348,True,2.0145424380698183,3.4232306967747994,1.5
0.2658085297550352,8058.934279016377,1.9112921205561464,3.651321982358856,430.0910386000936,7482.146310114194,971.5357373473678,16.92042821,228.0090639,12132,False,0.07279786834505544,1.077088571102306,0.5259111704945586
0.3592406176548737,2858.4064631700057,1.02881867348205,1.8987357400691371,1291.5393775051614,966.3530780412636,632.7921553438293,190.1898759,972.2585139,18379,True,0.1891998032553965,2.957931759275691,1.5
2.550190623326083,4839.812470261372,0.7801689800032672,2.230657094188671,1446.3968115132332,3653.0788867043166,677.6398257876773,89.69049287,541.2666914,23117,False,1.1432458564447239,1.324858460229647,1.1555031012083354
3.382266656787055,1145.889319633891,0.8564514347386375,2.2322623846764245,1050.3149015047,8137.927908174262,99.53793383268572,177.0948719,806.1588397,48213,False,1.5151736484166396,0.1408084874212362,0.8337609434748023
3.312334745944089,2370.2161398870776,0.1561288195453043,3.2027571735399505,3833.886046559838,7112.856494921834,454.0822490068284,39.08549447,645.9995994,194520,True,1.0342131895281452,0.33322985515679165,0.6348968727130491
1.513466529583737,1545.1536993872687,0.6751778626236964,3.202950017814762,3663.3163839556832,2558.4991309951924,443.88135168850073,115.152831,292.243985,108796,False,0.4725225334904781,0.6039297336725351,0.541993945890184
2.979106879846062,6877.105096873472,1.955958800303441,3.152388696368643,458.9106125768417,4806.748658404883,752.3150534269982,127.177735,679.4180434,131737,False,0.9450312831810762,1.4307186799579648,1.132691824099538
3.184792983648676,7925.941592188813,1.422760679168723,0.925771613380971,3606.027086526144,5551.4928903147165,606.556367680857,173.9356462,988.1999148,28593,False,3.4401460332874203,1.4277135443312752,1.5
3.370830387515418,4888.015622308577,1.6087709375803945,2.9464359039620813,551.1847922020288,7157.179407203732,935.2666028391296,196.3285794,175.0661114,179097,False,1.1440361689003602,0.6829527867787993,0.9203332062387124
3.779348750744586,5190.55496011692,0.1828336247631931,1.625432676475658,2467.801587524323,5430.613655100377,785.826863186919,117.5546755,536.5104443,26291,False,2.325132551048868,0.9557952910692159,1.5
1.1518654857400237,1818.4604340337476,0.1652099738060709,0.5225392253008194,1813.752911493894,5686.134743161199,224.7202042028433,82.738392,905.2040694,197028,True,2.2043575402772295,0.3198060749265626,1.1772528892783276
2.349166047465336,7283.922321698666,0.7055100247177863,2.0794079822959843,1464.803541651053,7120.495390646604,534.4868927004316,61.68760075,163.9282492,32119,False,1.1297277579668328,1.0229516235968337,0.9995570273529034
3.8154820916913774,4687.529330360486,0.2258238528024612,2.632776356365925,2619.767270239115,4718.929013288095,234.8189356805307,33.86660816,4.21319872,188410,True,1.449223225224773,0.9933460147773919,1.1160935824905736
0.3083673461119502,7528.314988697647,1.944521139403162,2.2342967930211874,2906.2955314818428,5353.850431007307,370.5920331490976,55.46417521,802.8669045,90138,False,0.13801532950313664,1.4061496644901739,0.7226130829978978
3.737218582049525,2586.2099903691487,0.6523502625988548,2.5719055418439067,2335.498770013177,550.3266045410145,874.9167271618853,191.9567349,493.753499,152038,True,1.4530926848415562,4.699409340434668,1.5
0.9393711744581896,3927.326373442848,0.374969667536691,3.057809460448869,3854.065202976844,4229.063416976427,621.79975510958,61.44891428,930.9751535,48197,False,0.30720385930012656,0.9286515678031714,0.5868668755707459
1.163282870516555,6486.748041447037,0.1186397229793898,1.1389374700072197,3311.6028408489005,5029.1362801196765,52.93211915297069,186.3859141,176.7726749,128493,False,1.0213746406416329,1.2898334184737663,1.1332592604522156
0.4479130163844163,7915.948241393512,1.641149202631366,1.3257428992932443,344.7385304119409,5531.427150312393,724.755594267813,149.5785216,788.298914,44281,True,0.337857874830274,1.4310860515473596,0.8708322262676015
3.887531518742586,4493.344989723815,1.6259158351855747,3.455221677768913,1816.9792559195223,5847.788150234189,425.2305670148235,1.360677162,846.7759522,42016,False,1.1251175050902424,0.7683836817473431,0.8527560382058542
1.0151165425696784,6942.859526888217,1.2728944046920905,3.296100763728329,1128.481363473153,4028.015960685579,454.9588930322641,73.27439083,145.2941566,143978,True,0.3079748792165466,1.723642506119286,0.9508739338070185
1.7559471101693522,6751.877990168706,0.3483142385800523,2.094362049338629,3076.2858753147784,7044.826766173859,175.79584065516684,25.90635358,375.9121512,166992,False,0.838415818462733,0.9584164683267755,0.8215308577637546
1.547292067007819,3244.968470988203,0.509513626611716,2.001565053666422,3804.3929689526753,4454.627763854516,123.7636175218696,131.1868644,617.1993282,105942,False,0.7730407218755162,0.7284488496636891,0.7412797003537402
3.671485332639232,4669.745516926678,1.221773283635401,3.148133719585831,2739.276238678715,7440.098412915687,206.1869245622597,115.2792742,701.1983951,27321,True,1.1662414920801905,0.6276456650348277,0.8649028833524053
1.276714718215966,587.3475344328144,0.1046055245444142,1.6406704600980002,784.83674401218,2595.1010615041537,364.0401873425647,122.3491381,578.0196164,61257,True,0.7781659822007909,0.22632934914143613,0.5132123538656357
1.4154003467902003,7181.9854661756,0.4394444144778838,0.5034262609378459,1001.3023524755488,4994.397379099244,954.168817585988,51.34175894,45.92230175,191489,True,2.8115290065011957,1.438008416149074,1.5
0.7753791128092633,5137.801359144867,1.1024887675560855,3.3473869993705705,2763.420673640905,5309.438589914298,243.0450573311257,94.25620726,696.0104523,64199,False,0.23163705938930965,0.9676731863773426,0.5868291819863749
0.8781470303078507,5036.539332280606,1.6996517003777794,1.8361528364987507,1059.6951801957252,5976.823536600754,96.32408137884964,143.1319034,491.9457755,150843,False,0.4782535171357622,0.8426782722620582,0.6660026711934157
2.042431561295374,208.99793114100797,0.9730671002002436,0.5768673571061251,2726.476463594008,1321.4222000096297,554.3427570325694,150.1347273,217.0104253,193335,True,3.5405505192576063,0.15816135901252723,1.5
1.942842875032604,6237.174034472913,1.4553355919698376,1.890222138877793,1134.4159926123923,1278.492069533031,776.5921042066968,37.5148691,94.90011699,65461,True,1.0278378436241402,4.878539474924158,1.5
0.5538647369633023,7337.3650982825475,0.249122645418534,1.494107135122594,1346.6764591191447,7734.188309777433,310.304305148173,197.2701289,967.708368,154247,False,0.3706992311623126,0.9486923260011758,0.6923852662110785
0.5250334344232939,6119.929896919699,0.1428987087456087,1.7765492029278618,355.26069779837223,815.7180089833346,85.25342550491332,11.08811855,142.6526674,79400,True,0.2955353772485614,7.502506775649996,1.5
0.0488223637213947,103.94968430506832,1.5500391476808446,1.852787946635168,1934.283403177119,5288.217771617288,253.9351038466048,46.90214425,537.5789487,10733,False,0.026350742112349345,0.019656846365769216,0.04416019332930443
3.913059674841986,6610.900656993304,1.63319229875757,3.5697729219679872,2547.121768678276,6963.849101823616,574.3258389521096,128.0489523,994.5671009,141453,True,1.0961645640250373,0.9493170457000277,0.9845067797106405
2.23374824685476,7243.810938896368,0.8890427123554236,1.925291276268692,589.4628267027878,7624.958015361099,460.0271945554579,13.36726148,774.1283683,189739,True,1.1602125424737435,0.9500132228076675,0.9562868514558377
2.8668492001278416,6745.63136005746,1.7984615588652155,2.4317091865567173,598.9742473464728,1947.3987260134595,267.42668124508816,16.92212781,131.0084191,36810,True,1.178943615886759,3.4639189532605856,1.5
3.545422384517217,598.2002200471889,1.3848789386370035,2.2907773030370704,3791.995260860895,5928.691689233236,307.72772468941747,75.06044537,455.0878294,85517,True,1.5476933668425108,0.10089919518544833,0.7794060078903154
3.220449632359068,6913.625468891091,0.3715655767773922,2.135352634244609,1040.758961294005,2711.675053676571,649.7086484322612,157.3771297,244.9967232,140362,False,1.508157515791672,2.5495774122964368,1.5
3.74168106377909,64.99301022956206,0.9943676529952344,3.9768345603384896,2866.1422969124114,6321.458994980718,909.8246239196044,54.71716551,56.00224468,88202,False,0.940868941400387,0.010281330666051244,0.4553828623952367
0.6588691401384463,5831.272239731459,1.5530496218330505,2.1813371151871737,1725.7182201284145,5092.520192055175,274.7332005045204,85.7105245,876.7008798,141025,True,0.3020481490472241,1.1450661006084457,0.6940671026386934
2.2262238934081373,5706.978048905747,1.2336377136605203,1.2091296291026243,2729.137366985684,1420.8034827640315,607.1181154137525,138.4328912,522.6908849,76606,False,1.841177321808782,4.0167258274076465,1.5
2.3295462498761914,5124.80158794453,0.983710131651264,1.7763662423110822,3679.005932874069,8104.220927948781,79.48641938583711,174.5247022,595.8488514,197159,True,1.3114102728247874,0.6323620287347326,0.9619811204976664
0.6152129631950909,3312.693829034425,0.6803967543658962,3.741501802780208,917.6320437965652,7447.490982456997,413.40448865129264,182.0044301,850.9828257,67897,True,0.16442937387029163,0.444806692132003,0.3651805884743523
1.7881697167867157,3483.993857170485,1.718118274874539,1.5773735281905474,139.44892567590665,5593.622230827966,339.0356259528219,175.5951754,221.2488014,187758,False,1.1336367392961377,0.6228511173576222,0.8782384871301038
2.145741732410241,1796.766800015915,1.6066573424767172,3.5603946579974264,844.4359750537263,3871.723508719964,991.979078063506,119.8858542,413.6751661,89605,False,0.6026694610725177,0.4640741508284698,0.5399921384695534
3.385475036764148,5612.0250673500295,0.337587468883583,3.4738654249396976,3058.490514501227,4707.724691909652,810.2515439447809,168.0696348,538.9165403,89621,False,0.974555329030222,1.1920886274004832,1.0590450461284509
1.430437483949905,8018.380778986996,1.3172123712963664,3.591467629085381,3675.2574215385857,6379.188177282837,860.7876861227231,24.4131084,461.5439795,139157,False,0.39828761759619946,1.256959436670106,0.7570706988613721
0.0733649114542065,2695.216918196151,1.059054279234133,1.4768530176692587,1229.6546425223912,368.98370485419554,574.4303381472812,50.98259645,683.0115769,109796,False,0.049676481613253505,7.304433435500184,1.5
0.5232213492488698,4030.373820566136,0.4857891203798571,0.532152827875334,677.1896684522168,798.7078235929139,461.0488208606398,127.4065434,680.0579642,58888,False,0.9832144801774181,5.046117862461584,1.5
0.468594844097975,2625.304212000374,0.4415892442940347,2.378453993052381,1475.07873938623,6398.649856158281,498.3773949461884,50.04035157,913.3164848,83663,True,0.1970164856878816,0.4102903379004869,0.2983143346015716
3.8563344456801385,1556.3013335388605,1.3331279064220816,3.7472224560373766,1635.1055500275984,4361.432791537004,895.142362744304,172.7860374,119.5836622,156669,True,1.0291178230823055,0.3568325840540064,0.7100917240710954
2.80937042448146,7924.3658389176735,0.5146950771116953,0.912236068522464,2630.256523741027,6124.652343065429,636.7438639675709,90.52169835,393.0276406,9176,False,3.079649491805626,1.2938474534960507,1.5
2.231459414215173,4927.388417564874,1.6584296399011973,2.4909195683156624,854.5435410074505,1088.1252044359503,998.100575036546,72.84602558,292.7132026,43496,False,0.8958372429049655,4.528328535125466,1.5
3.9378439585991543,2497.0112994033016,0.5907478450458291,2.8018177761900533,3396.837933796636,7532.49446970271,493.6917379905608,53.37591809,94.62717609,82324,True,1.4054599077081928,0.33149859042251034,0.8083257772301512
2.016274877722673,8158.9960354205405,0.3688784382538428,1.4292633158745067,3852.7981046563,7222.663935508835,44.0220845480096,157.5827519,259.5829943,34910,False,1.4107081911500738,1.129638054205841,1.2219663587992948
0.272101771954774,4397.518556892953,1.917332134512376,0.838476075597332,3502.513863663658,2340.570647325705,453.54641023558185,12.50630097,501.092412,118919,True,0.32451903561099554,1.8788232519444168,0.9977587014746478
2.233777462066896,2149.2151748087,1.516671025763147,2.633222813282842,2801.315632021687,4296.6953511225975,251.16307833078864,67.11323563,837.0576617,126742,False,0.8483052032261718,0.5002018990587668,0.6403929792319443
1.600775310677694,2092.508659444362,0.6767420315613109,3.767988942341604,985.49594960995,4608.746847904761,647.9582744780457,193.7490666,430.4126014,161243,False,0.4248353459465175,0.4540298541113476,0.4923874459705177
3.674942918628483,3430.053686094945,0.8662140952344674,1.7355475094272,2901.9884633511865,6721.606474971135,724.9625805716223,82.55509821,203.6749317,50056,False,2.11745330001831,0.5103026632631558,1.2237777767176865
3.3515039996376057,2523.6782698235875,0.7491094910725687,2.278563592660789,1170.015972395122,7945.599896355283,276.80112173648587,194.7203122,360.2491741,115,True,1.4708839110520426,0.3176196010906113,0.9022104273760922
0.7587184824443023,980.4448340652324,0.3550170376700086,1.5062942604275753,1739.491111220626,3877.167382847912,993.2113912377952,14.21358289,696.920696,156424,True,0.5036983799769331,0.2528765815346836,0.34756725343284234
0.2760805787748941,3697.738024048027,1.1180068753463857,0.912139356942776,454.7606446083669,2521.8226200947106,399.4321499244545,168.0051441,851.7893938,8067,False,0.30267335139104506,1.4662958421884793,0.8800591496491037
0.7332337194958445,1595.476449868711,1.0870519050211571,1.375224491010704,280.18306237501224,6459.762354401283,165.92554796954883,154.3981164,474.9960355,88477,True,0.5331734499459896,0.24698686454535976,0.4282899846988617
0.5979484086332616,345.9470262519726,1.4475922036837796,2.409073993819206,2063.805191184644,5133.285282000036,818.347596992157,36.37695827,19.58948389,1312,False,0.24820663954728503,0.06739290866955117,0.16021270166605023
1.0308113068099094,4865.751973360261,1.5177796767925429,2.5992695892541104,1545.9341071569322,4248.187465759279,586.5661055247675,82.12215992,217.1567966,12937,True,0.3965771440155109,1.1453712933888225,0.7349478682541727
3.80847749177877,7745.031475639495,1.7155526622860957,2.3816926689400546,1954.6294299041,298.72342356955767,655.3040986631601,69.7085832,837.5299915,157215,True,1.5990626928414724,25.927097906030017,1.5
1.3129674989340463,3462.7515789998606,1.3608260633474114,3.8872550180829646,1990.4254800868036,7787.879893166992,343.0167918095077,89.12957296,932.4567743,25996,True,0.33776203389391063,0.44463340807212637,0.39665357938978874
0.4023704297831707,619.4525238476281,1.9885162398432343,1.4640671165790518,2163.616182545917,2349.947514246348,239.8078872667859,91.09144998,852.3617723,30700,False,0.2748304025111559,0.2636027059449837,0.2878517065137661
2.742095721795948,7908.59001328122,1.2977255230988072,3.4078421539414987,199.666190952411,760.4159434504063,607.7086218143093,148.5585842,742.0833526,119006,True,0.8046425841589716,10.400347429586297,1.5
2.968163666745099,7829.803901676306,1.626913711367643,0.6800776427822354,2295.9187363708243,6969.593590985773,528.7536873877922,79.95803699,417.1430772,130035,True,4.36444181602615,1.1234233098870607,1.5
0.0102101007182295,6265.196242558543,1.4927434487232314,1.844892129513669,2612.1507142351634,413.882483495509,146.09392124938503,182.0361501,667.4439123,165511,False,0.005534250496624147,15.137621129812578,1.5
1.979012450486647,172.23381584019353,1.3211033283454523,3.01907950266728,3707.343129202531,648.0816621243506,202.76044870238573,196.7088735,772.339263,97592,False,0.6555017160815158,0.265759433787816,0.512945886943094
3.3232012043514265,6892.449317353944,0.2920019256279305,3.858539007069703,1614.6775417827253,7355.599479622607,466.5269180640642,11.75051846,569.6668902,186999,True,0.8612587139857519,0.9370343417298925,0.8151085639388324
1.5246544221124974,1612.5995478927107,0.8730739530665929,2.062801241250837,859.7646765706168,6626.842749404819,426.1835968380324,81.26444892,304.3457926,186309,False,0.7391180752198432,0.24334356625471465,0.48274985023163747
1.9768842879858728,4250.7917476997,1.4153877249110782,0.514968513664658,2363.228522028357,7849.105418967343,878.0566634555253,191.4203984,228.7835966,53419,False,3.8388375147061544,0.5415638496695571,1.5
3.057110324737883,5752.892888330316,1.587426477399814,1.5644493809710216,3394.9828515233303,2576.60249503896,657.6249213962097,82.8610121,356.745812,58318,False,1.9541114003503255,2.232743660372255,1.5
