timestamp,pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_type,event_message,scaling_event,pod_lifetime_seconds,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
01/01/2023 00:01,pod_118,kube-system,0.923207097,0.581292256,692.6993005,134.7863927,65.28626341,68.31114348,10.08062279,Error,Completed,True,188949,0.3250947825195808,1.3241253524706789,1099.5608825614577,4161.899796325977,2.9079710036721784,263.73921748005614,node_27,Failed,9,93811,RollingUpdate,Manual,502.1179657139199
01/01/2023 00:02,pod_121,kube-system,0.68707241,0.761936903,760.6178417,65.66790165,64.30547451,75.36351997,14.31602341,Normal,Failed,True,68272,0.8592374964088038,3.0636371301307217,1816.655269996776,4921.178462541102,1.2176774424304249,2690.4853213923143,node_32,Unknown,8,1808,Recreate,Auto,445.6816270541008
01/01/2023 00:02,pod_123,kube-system,0.751440674,0.056616794,809.50777,23.33586103,91.3879856,73.2593693,88.81809606,Normal,Completed,True,168469,1.3431176749865648,3.398157028026376,2418.8889169137683,1996.519362741711,1.42262354354861,5008.464353200352,node_21,Unknown,7,2959,Recreate,Auto,450.2629146459796
01/01/2023 00:02,pod_129,prod,0.843112525,0.63305926,225.1586655,40.9170058,54.46141943,97.38685837,23.27743824,Warning,Started,True,154656,1.2826487186616375,1.547931358243939,3178.6707102220985,7059.632218808227,0.4454599505126571,2540.287211851606,node_41,Succeeded,6,46833,RollingUpdate,Auto,362.5805547864004
01/01/2023 00:02,pod_130,default,0.011934337,0.893154354,80.44584333,68.62681085,61.31389773,12.93031448,26.17442827,Warning,OOMKilled,False,151239,1.831809670500297,1.1124107374607497,3226.738783006977,4631.715485269907,2.6738714285896865,5126.059033074683,node_16,Pending,1,64121,RollingUpdate,Manual,872.2341359991775
01/01/2023 00:02,pod_132,default,0.324212657,0.872420164,347.1613148,102.6922809,37.97370458,9.705422053,71.89120081,Normal,Killed,True,169218,1.351249085238626,0.9493236525087152,2711.614499467354,3890.8583421607127,3.0362314882882058,2903.9481132770534,node_23,Succeeded,4,48440,RollingUpdate,Manual,649.693344891141
01/01/2023 00:02,pod_134,kube-system,0.447268522,0.784906937,566.8173708,22.25975979,21.70969754,45.66541412,12.1843358,Normal,OOMKilled,True,92938,1.645061822720942,3.5158808607968366,4047.211153512568,868.0915848826725,2.113562315910169,6930.247405429167,node_31,Running,9,16908,Recreate,Auto,454.6261415205455
01/01/2023 00:02,pod_143,dev,0.712281276,0.935148999,913.8999407,11.72854332,24.20292601,57.9709917,8.473196516,Error,Killed,True,50446,0.8438643093677183,1.1030398619197483,1782.9770397251234,2876.048005551002,1.3358849088096094,1438.7564415951838,node_44,Succeeded,9,73679,Recreate,Manual,525.9004592613371
01/01/2023 00:02,pod_145,default,0.41440909,0.769847827,580.5088632,2.886477992,90.95267508,54.76678439,56.16699682,Normal,Killed,True,33603,0.5003929566412124,1.8099795304336104,4083.399553162286,4040.449406742549,2.576766328788912,2038.3656852926488,node_38,Pending,0,76368,Recreate,Manual,353.7689854558617
01/01/2023 00:02,pod_148,kube-system,0.50624635,0.967030542,194.2047967,166.9686224,60.7841141,22.39734102,86.70818745,Warning,Failed,True,74700,0.289364119808111,1.8089046455031712,1826.20754384689,5299.0672327355405,0.071349249437167,7402.241650443222,node_28,Failed,7,33968,RollingUpdate,Manual,369.6859983937271
01/01/2023 00:02,pod_150,kube-system,0.119797375,0.352401995,538.3234178,87.23935988,97.79026271,7.624681048,2.414950498,Error,Completed,True,46019,1.2248285752534525,1.2563634371198786,4040.402416424981,6784.547356996902,1.0840793379686913,4533.277370789282,node_14,Failed,9,18483,Recreate,Auto,606.4773423207607
01/01/2023 00:02,pod_152,default,0.101696414,0.392701595,650.2761663,199.0112294,52.36067891,86.65687452,71.58085656,Warning,Killed,False,13929,1.0405253008460638,1.1278853366376236,4036.921563540993,4756.007493635583,3.3447944483275847,4064.529876786314,node_18,Succeeded,7,53357,RollingUpdate,Auto,256.49813011622234
01/01/2023 00:02,pod_159,kube-system,0.454218974,0.401091017,252.4642535,74.25816057,84.680828,63.89369156,66.92213451,Error,Killed,False,199826,0.2535433991276444,3.203345387209515,1108.3869165807985,4206.230488308875,2.844469607181696,5383.554613822024,node_9,Failed,7,11754,Recreate,Auto,520.3971579816634
01/01/2023 00:02,pod_165,default,0.490169546,0.310613616,634.5003315,98.23624364,75.38339633,29.95756245,1.038580193,Normal,Started,False,34561,1.7693590069068907,2.6975331529675546,4092.276316722856,1974.0839561780688,1.3854569138732042,1850.9656778306328,node_14,Pending,9,53815,Recreate,Manual,224.954506877936
01/01/2023 00:02,pod_168,default,0.011497259,0.416786852,989.7784875,123.6168523,53.23862488,26.77658606,16.13852987,Warning,Failed,True,102912,1.020392777543167,1.1113553443101774,2681.63155832792,4361.978890318456,1.910579736598081,6206.00130668297,node_36,Succeeded,1,92266,RollingUpdate,Auto,384.2853048851478
01/01/2023 00:02,pod_170,prod,0.062230962,0.334781795,647.9283884,114.0410547,55.49644188,29.15616191,20.87990911,Error,Failed,False,23380,1.1111541758929395,3.696443745584329,1477.965618815994,7398.02517906307,2.6537944636955517,4781.156113489766,node_16,Running,0,45994,Recreate,Auto,693.9871760887997
01/01/2023 00:02,pod_171,default,0.616731376,0.714854261,750.1444828,64.77362723,52.24724584,12.13821378,6.501153625,Normal,Killed,True,103135,0.1768282283422456,1.8413938195111836,1430.4960906470671,6625.503392054611,0.799464878217274,5504.072315180526,node_20,Running,5,75647,Recreate,Manual,981.646266935471
01/01/2023 00:02,pod_172,kube-system,0.953842805,0.807514313,783.4627143,91.69613927,30.57451929,39.70060671,35.30717787,Error,Killed,True,131917,0.6235643122754181,0.6210466433988215,3077.2443353090766,1843.7075477110648,2.553110825433984,4430.088060823893,node_16,Succeeded,1,20832,RollingUpdate,Auto,771.9568419275236
01/01/2023 00:02,pod_173,default,0.578731473,0.772605924,81.72361685,128.0709042,21.59449265,18.18619536,58.02014896,Error,Started,True,85712,1.5186338908825183,3.2641903813852364,3476.338222446727,3287.8955776143243,2.378404803295417,1786.689327199073,node_24,Failed,1,97634,Recreate,Auto,358.9895556855968
01/01/2023 00:03,pod_181,prod,0.916367321,0.913892064,341.3977807,19.26832826,83.93635773,70.62085288,21.29014197,Normal,Started,False,4300,0.7851224147951431,3.0050332748514834,3753.0211488586174,1719.8036903200789,2.329639787860428,4060.587133497317,node_36,Failed,8,2937,RollingUpdate,Auto,487.9247197115511
01/01/2023 00:03,pod_187,default,0.119759719,0.220157335,615.3846988,159.1510338,29.17601121,87.87192695,75.34015715,Warning,Failed,False,150581,1.0176185625413257,2.024660500155864,2131.369225560311,5751.615408505039,1.2705183007154974,4365.90823264074,node_28,Failed,4,4485,RollingUpdate,Manual,109.35507827235702
01/01/2023 00:03,pod_190,kube-system,0.230398415,0.806465233,730.9333259,185.7380931,65.33349931,86.69795354,19.24797599,Error,Started,False,26111,0.7884298404860498,2.7012677548996376,3834.0745126585703,5041.822166875016,0.2185047621532994,6338.078319910993,node_4,Running,4,76830,Recreate,Auto,227.83641506606355
01/01/2023 00:03,pod_194,prod,0.218865877,0.599814828,987.4157775,36.15274815,55.79580824,79.04050282,30.04099492,Error,Started,True,182262,0.5603749799166297,0.6019071594432184,3269.21327527358,5244.368919738695,2.6299526752372824,7388.996197112918,node_31,Pending,6,86278,Recreate,Manual,191.02019884443388
01/01/2023 00:03,pod_195,kube-system,0.668949835,0.646435301,24.89602813,67.84915422,85.63463888,86.72415146,32.2852074,Warning,OOMKilled,False,135261,0.5582699163927117,1.803015480809854,1048.610362282053,1607.571281023446,3.3065704223937096,6619.768877492592,node_32,Unknown,2,10737,RollingUpdate,Auto,993.67256707977
01/01/2023 00:03,pod_196,dev,0.638563795,0.727857935,709.4080122,176.9282877,56.48122187,7.64836599,52.36665693,Warning,Completed,False,85123,1.1677789636462432,0.934827513664225,3869.079799711805,1872.8558446680352,3.3085271706544788,1685.0995234222555,node_31,Unknown,7,90997,RollingUpdate,Auto,394.0481894600675
01/01/2023 00:03,pod_197,dev,0.962767046,0.120892403,520.8536874,198.814818,36.6178161,58.34910518,23.99381381,Error,Failed,False,176219,0.604391630785112,3.499797673723194,393.1161621252589,1030.6936197202735,1.6013047452440796,7936.989852651679,node_26,Running,5,82850,RollingUpdate,Manual,699.9392394529029
01/01/2023 00:03,pod_203,dev,0.040439518,0.031469654,735.9976821,155.965227,22.52658738,69.52025645,4.149586708,Warning,Completed,True,67448,1.4441267165204028,1.159730254869851,3403.01259747843,1183.146780445676,0.2872783239435614,3847.208320834208,node_6,Succeeded,4,63724,RollingUpdate,Auto,426.5970431683113
01/01/2023 00:03,pod_204,default,0.651807663,0.539703164,464.1127149,154.9226907,95.71587066,9.259166956,85.48091735,Error,Completed,True,194276,1.8762791739081768,2.103035705221932,3971.1437863004376,990.1040618909574,3.541835333523249,3436.698283332078,node_47,Unknown,6,46326,RollingUpdate,Manual,780.4650020479907
01/01/2023 00:03,pod_205,dev,0.045365175,0.574403726,326.2636403,45.50705422,67.53757644,87.371356,97.38983538,Normal,Completed,False,141727,0.8322042301692444,3.8515056279480793,3434.587449370268,293.75871385026767,2.567612433908091,2077.382498615427,node_38,Pending,8,29038,Recreate,Auto,608.2915596956487
01/01/2023 00:03,pod_208,prod,0.268524383,0.953936672,829.4667966,90.55107239,92.67179792,13.72992848,21.08536325,Normal,OOMKilled,True,170445,0.6233477619639461,3.265005607608769,3787.77015781684,929.9364445353796,0.615534792827868,7123.5981489135465,node_1,Running,3,49221,RollingUpdate,Auto,47.4782480340652
01/01/2023 00:03,pod_212,default,0.440644108,0.935228772,287.0014106,98.96394629,37.87395892,22.07716684,28.68803703,Error,Completed,False,31381,0.4202964212262342,0.7642831051543925,2740.276452289774,3260.865587906467,0.2650432406324632,2433.546848703233,node_24,Succeeded,5,20356,RollingUpdate,Auto,319.87504798928734
01/01/2023 00:03,pod_214,prod,0.722192061,0.99771549,682.1437062,191.1191554,47.87920153,77.66896544,81.50634309,Warning,OOMKilled,False,114506,1.3039783580991104,0.8181800155244182,3670.042289601699,6730.566729718588,1.625868742715828,3941.1223503654937,node_31,Failed,8,99910,Recreate,Manual,686.4770788183723
01/01/2023 00:03,pod_215,kube-system,0.945745964,0.745499911,451.4370927,60.49001717,35.87892458,4.581941285,48.46241605,Warning,Completed,True,137302,1.4516364874817107,3.084505898564321,1409.7681256999974,1788.0328065009437,2.083553884750056,4138.163078652582,node_49,Failed,9,20918,Recreate,Manual,360.4062400424266
01/01/2023 00:03,pod_218,kube-system,0.527668256,0.348046098,782.2889759,97.31401719,74.56707733,3.856768312,29.22749652,Normal,OOMKilled,True,139348,0.1433203576886023,0.6323177569194116,1272.7419310581863,1763.0034641203813,1.2738329702017084,6035.167580320429,node_6,Failed,1,19755,RollingUpdate,Auto,17.889868742174354
01/01/2023 00:03,pod_221,default,0.406338709,0.76035046,228.0090639,16.92042821,64.02625579,97.70695738,3.106393136,Error,Failed,False,12132,1.9112921205561464,3.651321982358856,430.0910386000936,7482.146310114194,0.2658085297550352,8058.934279016377,node_37,Running,3,85681,RollingUpdate,Manual,971.5357373473678
01/01/2023 00:03,pod_223,prod,0.647265528,0.362192216,972.2585139,190.1898759,38.15241656,92.62709694,97.86070813,Normal,OOMKilled,True,18379,1.02881867348205,1.8987357400691371,1291.5393775051614,966.3530780412636,0.3592406176548737,2858.4064631700057,node_30,Running,6,95581,RollingUpdate,Manual,632.7921553438293
01/01/2023 00:03,pod_226,prod,0.654811111,0.433621804,541.2666914,89.69049287,40.31350218,75.99787268,66.74781547,Normal,Completed,False,23117,0.7801689800032672,2.230657094188671,1446.3968115132332,3653.0788867043166,2.550190623326083,4839.812470261372,node_4,Pending,1,27834,Recreate,Auto,677.6398257876773
01/01/2023 00:03,pod_228,dev,0.708565212,0.812424705,806.1588397,177.0948719,88.99307303,80.16741928,73.56773229,Normal,Started,False,48213,0.8564514347386375,2.2322623846764245,1050.3149015047,8137.927908174262,3.382266656787055,1145.889319633891,node_15,Running,1,6793,RollingUpdate,Manual,99.53793383268572
01/01/2023 00:03,pod_239,prod,0.796194696,0.434512925,645.9995994,39.08549447,91.70426067,79.58284116,12.19756199,Error,OOMKilled,True,194520,0.1561288195453043,3.2027571735399505,3833.886046559838,7112.856494921834,3.312334745944089,2370.2161398870776,node_33,Running,4,52417,Recreate,Auto,454.0822490068284
01/01/2023 00:04,pod_240,default,0.085817033,0.865952255,292.243985,115.152831,53.9775392,9.241530654,25.81350171,Warning,Failed,False,108796,0.6751778626236964,3.202950017814762,3663.3163839556832,2558.4991309951924,1.513466529583737,1545.1536993872687,node_13,Failed,3,6435,Recreate,Manual,443.88135168850073
01/01/2023 00:04,pod_241,kube-system,0.035661115,0.345452615,679.4180434,127.177735,77.14813199,55.75974837,64.55548596,Normal,Completed,False,131737,1.955958800303441,3.152388696368643,458.9106125768417,4806.748658404883,2.979106879846062,6877.105096873472,node_33,Succeeded,6,82322,Recreate,Auto,752.3150534269982
01/01/2023 00:04,pod_243,default,0.195649873,0.506764084,988.1999148,173.9356462,44.88543819,2.98513004,5.558214016,Normal,Completed,False,28593,1.422760679168723,0.925771613380971,3606.027086526144,5551.4928903147165,3.184792983648676,7925.941592188813,node_27,Failed,6,65648,Recreate,Auto,606.556367680857
01/01/2023 00:04,pod_245,default,0.053667826,0.832346846,175.0661114,196.3285794,90.14266971,56.15128648,1.793735779,Error,Completed,False,179097,1.6087709375803945,2.9464359039620813,551.1847922020288,7157.179407203732,3.370830387515418,4888.015622308577,node_10,Pending,9,76995,Recreate,Auto,935.2666028391296
01/01/2023 00:04,pod_262,default,0.718266029,0.563763883,536.5104443,117.5546755,88.44728129,41.93919546,39.50535003,Normal,Started,False,26291,0.1828336247631931,1.625432676475658,2467.801587524323,5430.613655100377,3.779348750744586,5190.55496011692,node_28,Unknown,6,99669,Recreate,Manual,785.826863186919
01/01/2023 00:04,pod_263,default,0.406565186,0.521618295,905.2040694,82.738392,42.44348844,64.1239281,26.39917532,Normal,OOMKilled,True,197028,0.1652099738060709,0.5225392253008194,1813.752911493894,5686.134743161199,1.1518654857400237,1818.4604340337476,node_38,Failed,3,81278,Recreate,Manual,224.7202042028433
01/01/2023 00:04,pod_280,dev,0.937926477,0.744070961,163.9282492,61.68760075,71.35967117,53.06406006,76.10173884,Error,Started,False,32119,0.7055100247177863,2.0794079822959843,1464.803541651053,7120.495390646604,2.349166047465336,7283.922321698666,node_28,Failed,5,93274,RollingUpdate,Auto,534.4868927004316
01/01/2023 00:04,pod_281,dev,0.802426436,0.181174666,4.21319872,33.86660816,85.51593228,2.132758457,88.89468303,Error,Started,True,188410,0.2258238528024612,2.632776356365925,2619.767270239115,4718.929013288095,3.8154820916913774,4687.529330360486,node_11,Succeeded,2,77970,Recreate,Auto,234.8189356805307
01/01/2023 00:04,pod_284,prod,0.428772964,0.643686585,802.8669045,55.46417521,31.58137597,5.135836322,73.08638564,Normal,Completed,False,90138,1.944521139403162,2.2342967930211874,2906.2955314818428,5353.850431007307,0.3083673461119502,7528.314988697647,node_15,Unknown,5,27212,Recreate,Auto,370.5920331490976
01/01/2023 00:04,pod_289,prod,0.849154484,0.911927296,493.753499,191.9567349,33.1749221,28.03605207,29.84146496,Error,OOMKilled,True,152038,0.6523502625988548,2.5719055418439067,2335.498770013177,550.3266045410145,3.737218582049525,2586.2099903691487,node_36,Failed,8,44194,RollingUpdate,Manual,874.9167271618853
01/01/2023 00:04,pod_292,dev,0.853821123,0.32382006,930.9751535,61.44891428,64.50724016,63.79373652,2.505454523,Normal,Started,False,48197,0.374969667536691,3.057809460448869,3854.065202976844,4229.063416976427,0.9393711744581896,3927.326373442848,node_25,Pending,5,5821,Recreate,Manual,621.79975510958
01/01/2023 00:04,pod_293,dev,0.302340465,0.741231811,176.7726749,186.3859141,90.53092272,82.10412423,54.62442167,Error,Failed,False,128493,0.1186397229793898,1.1389374700072197,3311.6028408489005,5029.1362801196765,1.163282870516555,6486.748041447037,node_30,Succeeded,4,12730,RollingUpdate,Manual,52.93211915297069
01/01/2023 00:04,pod_294,kube-system,0.630399418,0.310428197,788.298914,149.5785216,50.86948243,66.03378318,47.03027331,Error,Completed,True,44281,1.641149202631366,1.3257428992932443,344.7385304119409,5531.427150312393,0.4479130163844163,7915.948241393512,node_35,Pending,9,67380,RollingUpdate,Manual,724.755594267813
01/01/2023 00:05,pod_302,kube-system,0.040197348,0.946704603,846.7759522,1.360677162,25.71498698,61.7952934,28.13172735,Error,Completed,False,42016,1.6259158351855747,3.455221677768913,1816.9792559195223,5847.788150234189,3.887531518742586,4493.344989723815,node_47,Unknown,6,96750,RollingUpdate,Manual,425.2305670148235
01/01/2023 00:05,pod_303,kube-system,0.622320667,0.317441085,145.2941566,73.27439083,97.43736606,54.99284068,56.38596451,Warning,Failed,True,143978,1.2728944046920905,3.296100763728329,1128.481363473153,4028.015960685579,1.0151165425696784,6942.859526888217,node_42,Pending,1,25303,RollingUpdate,Auto,454.9588930322641
01/01/2023 00:05,pod_306,prod,0.966868754,0.792997462,375.9121512,25.90635358,22.23716135,22.77275042,64.50703566,Normal,OOMKilled,False,166992,0.3483142385800523,2.094362049338629,3076.2858753147784,7044.826766173859,1.7559471101693522,6751.877990168706,node_22,Running,1,66875,RollingUpdate,Auto,175.79584065516684
01/01/2023 00:05,pod_311,default,0.786155472,0.07278712,617.1993282,131.1868644,84.9680598,39.07745067,49.92000856,Error,Started,False,105942,0.509513626611716,2.001565053666422,3804.3929689526753,4454.627763854516,1.547292067007819,3244.968470988203,node_36,Running,2,60178,RollingUpdate,Auto,123.7636175218696
01/01/2023 00:05,pod_312,dev,0.404632021,0.906695566,701.1983951,115.2792742,28.24738916,21.46622644,12.55228469,Normal,Completed,True,27321,1.221773283635401,3.148133719585831,2739.276238678715,7440.098412915687,3.671485332639232,4669.745516926678,node_39,Failed,0,7012,Recreate,Manual,206.1869245622597
01/01/2023 00:05,pod_313,kube-system,0.663659104,0.069679507,578.0196164,122.3491381,46.72010639,82.2899294,87.60651384,Normal,Failed,True,61257,0.1046055245444142,1.6406704600980002,784.83674401218,2595.1010615041537,1.276714718215966,587.3475344328144,node_30,Running,3,37929,RollingUpdate,Manual,364.0401873425647
